mes,codigo_tienda,grupo,categoria,nombre_categoria,ventas_eur
2024-11-01,RN-MAD-ES04,A,moda_belleza,Moda y Belleza,282342.93
2024-11-01,RN-MAD-ES04,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",42077.17
2024-11-01,RN-MAD-ES04,A,alimentacion_hosteleria,Alimentación y Hostelería,5427.99
2024-11-01,RN-MAD-ES05,A,moda_belleza,Moda y Belleza,254347.75
2024-11-01,RN-MAD-ES05,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",37905.08
2024-11-01,RN-MAD-ES05,A,alimentacion_hosteleria,Alimentación y Hostelería,4889.79
2024-11-01,RN-MAD-ES06,A,moda_belleza,Moda y Belleza,290879.08
2024-11-01,RN-MAD-ES06,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",43349.3
2024-11-01,RN-MAD-ES06,A,alimentacion_hosteleria,Alimentación y Hostelería,5592.09
2024-11-01,RN-MAD-ES07,A,moda_belleza,Moda y Belleza,307381.58
2024-11-01,RN-MAD-ES07,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",45808.64
2024-11-01,RN-MAD-ES07,A,alimentacion_hosteleria,Alimentación y Hostelería,5909.35
2024-11-01,RN-MAD-ES08,A,moda_belleza,Moda y Belleza,307452.09
2024-11-01,RN-MAD-ES08,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",45819.15
2024-11-01,RN-MAD-ES08,A,alimentacion_hosteleria,Alimentación y Hostelería,5910.71
2024-11-01,RN-MAD-ES09,A,moda_belleza,Moda y Belleza,284611.89
2024-11-01,RN-MAD-ES09,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",42415.31
2024-11-01,RN-MAD-ES09,A,alimentacion_hosteleria,Alimentación y Hostelería,5471.61
2024-11-01,RN-MAD-ES10,A,moda_belleza,Moda y Belleza,289164.94
2024-11-01,RN-MAD-ES10,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",43093.84
2024-11-01,RN-MAD-ES10,A,alimentacion_hosteleria,Alimentación y Hostelería,5559.14
2024-11-01,RN-MAD-ES11,A,moda_belleza,Moda y Belleza,244850.45
2024-11-01,RN-MAD-ES11,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",36489.72
2024-11-01,RN-MAD-ES11,A,alimentacion_hosteleria,Alimentación y Hostelería,4707.2
2024-11-01,RN-MAD-ES12,A,moda_belleza,Moda y Belleza,303345.6
2024-11-01,RN-MAD-ES12,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",45207.16
2024-11-01,RN-MAD-ES12,A,alimentacion_hosteleria,Alimentación y Hostelería,5831.76
2024-11-01,RN-MAD-ES13,A,moda_belleza,Moda y Belleza,303553.72
2024-11-01,RN-MAD-ES13,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",45238.18
2024-11-01,RN-MAD-ES13,A,alimentacion_hosteleria,Alimentación y Hostelería,5835.76
2024-11-01,RN-MAD-ES14,A,moda_belleza,Moda y Belleza,229502.23
2024-11-01,RN-MAD-ES14,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",34202.39
2024-11-01,RN-MAD-ES14,A,alimentacion_hosteleria,Alimentación y Hostelería,4412.14
2024-11-01,RN-MAD-ES15,A,moda_belleza,Moda y Belleza,262042.91
2024-11-01,RN-MAD-ES15,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",39051.88
2024-11-01,RN-MAD-ES15,A,alimentacion_hosteleria,Alimentación y Hostelería,5037.72
2024-11-01,RN-MAD-ES16,A,moda_belleza,Moda y Belleza,278041.96
2024-11-01,RN-MAD-ES16,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",41436.2
2024-11-01,RN-MAD-ES16,A,alimentacion_hosteleria,Alimentación y Hostelería,5345.3
2024-11-01,RN-MAD-ES17,A,moda_belleza,Moda y Belleza,289283.21
2024-11-01,RN-MAD-ES17,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",43111.47
2024-11-01,RN-MAD-ES17,A,alimentacion_hosteleria,Alimentación y Hostelería,5561.41
2024-11-01,RN-MAD-ES18,A,moda_belleza,Moda y Belleza,323884.01
2024-11-01,RN-MAD-ES18,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",48267.97
2024-11-01,RN-MAD-ES18,A,alimentacion_hosteleria,Alimentación y Hostelería,6226.61
2024-11-01,RN-MAD-ES19,A,moda_belleza,Moda y Belleza,306379.7
2024-11-01,RN-MAD-ES19,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",45659.33
2024-11-01,RN-MAD-ES19,A,alimentacion_hosteleria,Alimentación y Hostelería,5890.09
2024-11-01,RN-MAD-ES20,A,moda_belleza,Moda y Belleza,291506.35
2024-11-01,RN-MAD-ES20,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",43442.78
2024-11-01,RN-MAD-ES20,A,alimentacion_hosteleria,Alimentación y Hostelería,5604.15
2024-11-01,RN-MAD-GA01,A,moda_belleza,Moda y Belleza,2765459.21
2024-11-01,RN-MAD-GA01,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",2996023.79
2024-11-01,RN-MAD-GA01,A,alimentacion_hosteleria,Alimentación y Hostelería,813661.99
2024-11-01,RN-MAD-GA02,A,moda_belleza,Moda y Belleza,1755214.12
2024-11-01,RN-MAD-GA02,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",1901551.56
2024-11-01,RN-MAD-GA02,A,alimentacion_hosteleria,Alimentación y Hostelería,516424.55
2024-11-01,RN-MAD-GA03,A,moda_belleza,Moda y Belleza,2100317.91
2024-11-01,RN-MAD-GA03,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",2275427.68
2024-11-01,RN-MAD-GA03,A,alimentacion_hosteleria,Alimentación y Hostelería,617962.06
2024-11-01,RN-MAD-HI01,A,moda_belleza,Moda y Belleza,86540.08
2024-11-01,RN-MAD-HI01,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",198612.95
2024-11-01,RN-MAD-HI01,A,alimentacion_hosteleria,Alimentación y Hostelería,713734.21
2024-11-01,RN-MAD-HI02,A,moda_belleza,Moda y Belleza,77204.29
2024-11-01,RN-MAD-HI02,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",177186.94
2024-11-01,RN-MAD-HI02,A,alimentacion_hosteleria,Alimentación y Hostelería,636737.86
2024-11-01,RN-MAD-HI03,A,moda_belleza,Moda y Belleza,85912.54
2024-11-01,RN-MAD-HI03,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",197172.73
2024-11-01,RN-MAD-HI03,A,alimentacion_hosteleria,Alimentación y Hostelería,708558.66
2024-11-01,RN-MAD-HI04,A,moda_belleza,Moda y Belleza,93711.88
2024-11-01,RN-MAD-HI04,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",215072.52
2024-11-01,RN-MAD-HI04,A,alimentacion_hosteleria,Alimentación y Hostelería,772883.21
2024-11-01,RN-MAD-HI05,A,moda_belleza,Moda y Belleza,88043.12
2024-11-01,RN-MAD-HI05,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",202062.49
2024-11-01,RN-MAD-HI05,A,alimentacion_hosteleria,Alimentación y Hostelería,726130.48
2024-11-01,RN-SEV-CV01,D,moda_belleza,Moda y Belleza,11386.86
2024-11-01,RN-SEV-CV01,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",33341.69
2024-11-01,RN-SEV-CV01,D,alimentacion_hosteleria,Alimentación y Hostelería,110274.22
2024-11-01,RN-SEV-CV02,D,moda_belleza,Moda y Belleza,13616.83
2024-11-01,RN-SEV-CV02,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",39871.24
2024-11-01,RN-SEV-CV02,D,alimentacion_hosteleria,Alimentación y Hostelería,131870.04
2024-11-01,RN-SEV-CV03,D,moda_belleza,Moda y Belleza,11190.01
2024-11-01,RN-SEV-CV03,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",32765.31
2024-11-01,RN-SEV-CV03,D,alimentacion_hosteleria,Alimentación y Hostelería,108367.92
2024-11-01,RN-SEV-CV04,D,moda_belleza,Moda y Belleza,10385.48
2024-11-01,RN-SEV-CV04,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",30409.56
2024-11-01,RN-SEV-CV04,D,alimentacion_hosteleria,Alimentación y Hostelería,100576.52
2024-11-01,RN-SEV-CV05,D,moda_belleza,Moda y Belleza,10197.46
2024-11-01,RN-SEV-CV05,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",29859.02
2024-11-01,RN-SEV-CV05,D,alimentacion_hosteleria,Alimentación y Hostelería,98755.65
2024-11-01,RN-SEV-CV06,D,moda_belleza,Moda y Belleza,11605.24
2024-11-01,RN-SEV-CV06,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",33981.13
2024-11-01,RN-SEV-CV06,D,alimentacion_hosteleria,Alimentación y Hostelería,112389.1
2024-11-01,RN-SEV-CV07,D,moda_belleza,Moda y Belleza,11375.22
2024-11-01,RN-SEV-CV07,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",33307.6
2024-11-01,RN-SEV-CV07,D,alimentacion_hosteleria,Alimentación y Hostelería,110161.48
2024-11-01,RN-SEV-CV08,D,moda_belleza,Moda y Belleza,12860.26
2024-11-01,RN-SEV-CV08,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",37655.94
2024-11-01,RN-SEV-CV08,D,alimentacion_hosteleria,Alimentación y Hostelería,124543.16
2024-11-01,RN-SEV-CV09,D,moda_belleza,Moda y Belleza,12466.27
2024-11-01,RN-SEV-CV09,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",36502.29
2024-11-01,RN-SEV-CV09,D,alimentacion_hosteleria,Alimentación y Hostelería,120727.58
2024-11-01,RN-SEV-CV10,D,moda_belleza,Moda y Belleza,12023.0
2024-11-01,RN-SEV-CV10,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",35204.37
2024-11-01,RN-SEV-CV10,D,alimentacion_hosteleria,Alimentación y Hostelería,116434.86
2024-11-01,RN-SEV-ES01,D,moda_belleza,Moda y Belleza,232701.22
2024-11-01,RN-SEV-ES01,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",51618.86
2024-11-01,RN-SEV-ES01,D,alimentacion_hosteleria,Alimentación y Hostelería,3615.33
2024-11-01,RN-SEV-ES02,D,moda_belleza,Moda y Belleza,204678.04
2024-11-01,RN-SEV-ES02,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",45402.63
2024-11-01,RN-SEV-ES02,D,alimentacion_hosteleria,Alimentación y Hostelería,3179.96
2024-11-01,RN-SEV-ES03,D,moda_belleza,Moda y Belleza,217713.82
2024-11-01,RN-SEV-ES03,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",48294.29
2024-11-01,RN-SEV-ES03,D,alimentacion_hosteleria,Alimentación y Hostelería,3382.48
2024-11-01,RN-SEV-ES04,D,moda_belleza,Moda y Belleza,180328.48
2024-11-01,RN-SEV-ES04,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",40001.3
2024-11-01,RN-SEV-ES04,D,alimentacion_hosteleria,Alimentación y Hostelería,2801.65
2024-11-01,RN-SEV-ES05,D,moda_belleza,Moda y Belleza,173307.59
2024-11-01,RN-SEV-ES05,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",38443.89
2024-11-01,RN-SEV-ES05,D,alimentacion_hosteleria,Alimentación y Hostelería,2692.57
2024-11-01,RN-SEV-ES06,D,moda_belleza,Moda y Belleza,232993.29
2024-11-01,RN-SEV-ES06,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",51683.65
2024-11-01,RN-SEV-ES06,D,alimentacion_hosteleria,Alimentación y Hostelería,3619.87
2024-11-01,RN-SEV-ES07,D,moda_belleza,Moda y Belleza,242966.85
2024-11-01,RN-SEV-ES07,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",53896.03
2024-11-01,RN-SEV-ES07,D,alimentacion_hosteleria,Alimentación y Hostelería,3774.82
2024-11-01,RN-SEV-ES08,D,moda_belleza,Moda y Belleza,223416.78
2024-11-01,RN-SEV-ES08,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",49559.34
2024-11-01,RN-SEV-ES08,D,alimentacion_hosteleria,Alimentación y Hostelería,3471.09
2024-11-01,RN-SEV-ES09,D,moda_belleza,Moda y Belleza,209750.02
2024-11-01,RN-SEV-ES09,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",46527.72
2024-11-01,RN-SEV-ES09,D,alimentacion_hosteleria,Alimentación y Hostelería,3258.76
2024-11-01,RN-SEV-ES10,D,moda_belleza,Moda y Belleza,210933.75
2024-11-01,RN-SEV-ES10,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",46790.3
2024-11-01,RN-SEV-ES10,D,alimentacion_hosteleria,Alimentación y Hostelería,3277.15
2024-11-01,RN-SEV-ES11,D,moda_belleza,Moda y Belleza,209825.57
2024-11-01,RN-SEV-ES11,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",46544.48
2024-11-01,RN-SEV-ES11,D,alimentacion_hosteleria,Alimentación y Hostelería,3259.93
2024-11-01,RN-SEV-ES12,D,moda_belleza,Moda y Belleza,200975.98
2024-11-01,RN-SEV-ES12,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",44581.42
2024-11-01,RN-SEV-ES12,D,alimentacion_hosteleria,Alimentación y Hostelería,3122.44
2024-11-01,RN-SEV-GA01,D,moda_belleza,Moda y Belleza,894308.04
2024-11-01,RN-SEV-GA01,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",1442133.03
2024-11-01,RN-SEV-GA01,D,alimentacion_hosteleria,Alimentación y Hostelería,212643.3
2024-11-01,RN-SEV-HI01,D,moda_belleza,Moda y Belleza,57073.98
2024-11-01,RN-SEV-HI01,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",194970.39
2024-11-01,RN-SEV-HI01,D,alimentacion_hosteleria,Alimentación y Hostelería,380404.12
2024-11-01,RN-SEV-HI02,D,moda_belleza,Moda y Belleza,66283.27
2024-11-01,RN-SEV-HI02,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",226430.23
2024-11-01,RN-SEV-HI02,D,alimentacion_hosteleria,Alimentación y Hostelería,441784.99
2024-11-01,RN-SEV-HI03,D,moda_belleza,Moda y Belleza,56145.29
2024-11-01,RN-SEV-HI03,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",191797.88
2024-11-01,RN-SEV-HI03,D,alimentacion_hosteleria,Alimentación y Hostelería,374214.3
2024-11-01,RN-SEV-HI04,D,moda_belleza,Moda y Belleza,73473.65
2024-11-01,RN-SEV-HI04,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",250993.27
2024-11-01,RN-SEV-HI04,D,alimentacion_hosteleria,Alimentación y Hostelería,489709.62
2024-11-01,RN-VLC-CV01,C,moda_belleza,Moda y Belleza,7311.61
2024-11-01,RN-VLC-CV01,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",15349.47
2024-11-01,RN-VLC-CV01,C,alimentacion_hosteleria,Alimentación y Hostelería,138651.19
2024-11-01,RN-VLC-CV02,C,moda_belleza,Moda y Belleza,7984.29
2024-11-01,RN-VLC-CV02,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",16761.64
2024-11-01,RN-VLC-CV02,C,alimentacion_hosteleria,Alimentación y Hostelería,151407.25
2024-11-01,RN-VLC-CV03,C,moda_belleza,Moda y Belleza,8773.8
2024-11-01,RN-VLC-CV03,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",18419.1
2024-11-01,RN-VLC-CV03,C,alimentacion_hosteleria,Alimentación y Hostelería,166379.0
2024-11-01,RN-VLC-CV04,C,moda_belleza,Moda y Belleza,7189.42
2024-11-01,RN-VLC-CV04,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",15092.96
2024-11-01,RN-VLC-CV04,C,alimentacion_hosteleria,Alimentación y Hostelería,136334.1
2024-11-01,RN-VLC-CV05,C,moda_belleza,Moda y Belleza,6042.2
2024-11-01,RN-VLC-CV05,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",12684.57
2024-11-01,RN-VLC-CV05,C,alimentacion_hosteleria,Alimentación y Hostelería,114579.19
2024-11-01,RN-VLC-CV06,C,moda_belleza,Moda y Belleza,8761.52
2024-11-01,RN-VLC-CV06,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",18393.32
2024-11-01,RN-VLC-CV06,C,alimentacion_hosteleria,Alimentación y Hostelería,166146.12
2024-11-01,RN-VLC-CV07,C,moda_belleza,Moda y Belleza,7392.11
2024-11-01,RN-VLC-CV07,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",15518.47
2024-11-01,RN-VLC-CV07,C,alimentacion_hosteleria,Alimentación y Hostelería,140177.69
2024-11-01,RN-VLC-CV08,C,moda_belleza,Moda y Belleza,6333.63
2024-11-01,RN-VLC-CV08,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",13296.38
2024-11-01,RN-VLC-CV08,C,alimentacion_hosteleria,Alimentación y Hostelería,120105.63
2024-11-01,RN-VLC-CV09,C,moda_belleza,Moda y Belleza,6671.49
2024-11-01,RN-VLC-CV09,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",14005.66
2024-11-01,RN-VLC-CV09,C,alimentacion_hosteleria,Alimentación y Hostelería,126512.55
2024-11-01,RN-VLC-ES01,C,moda_belleza,Moda y Belleza,240025.98
2024-11-01,RN-VLC-ES01,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",38173.74
2024-11-01,RN-VLC-ES01,C,alimentacion_hosteleria,Alimentación y Hostelería,7302.11
2024-11-01,RN-VLC-ES02,C,moda_belleza,Moda y Belleza,178209.83
2024-11-01,RN-VLC-ES02,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",28342.5
2024-11-01,RN-VLC-ES02,C,alimentacion_hosteleria,Alimentación y Hostelería,5421.53
2024-11-01,RN-VLC-ES03,C,moda_belleza,Moda y Belleza,204095.54
2024-11-01,RN-VLC-ES03,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",32459.37
2024-11-01,RN-VLC-ES03,C,alimentacion_hosteleria,Alimentación y Hostelería,6209.03
2024-11-01,RN-VLC-ES04,C,moda_belleza,Moda y Belleza,214241.89
2024-11-01,RN-VLC-ES04,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",34073.04
2024-11-01,RN-VLC-ES04,C,alimentacion_hosteleria,Alimentación y Hostelería,6517.7
2024-11-01,RN-VLC-ES05,C,moda_belleza,Moda y Belleza,218226.22
2024-11-01,RN-VLC-ES05,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",34706.71
2024-11-01,RN-VLC-ES05,C,alimentacion_hosteleria,Alimentación y Hostelería,6638.92
2024-11-01,RN-VLC-ES06,C,moda_belleza,Moda y Belleza,174550.26
2024-11-01,RN-VLC-ES06,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",27760.48
2024-11-01,RN-VLC-ES06,C,alimentacion_hosteleria,Alimentación y Hostelería,5310.2
2024-11-01,RN-VLC-ES07,C,moda_belleza,Moda y Belleza,204444.32
2024-11-01,RN-VLC-ES07,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",32514.84
2024-11-01,RN-VLC-ES07,C,alimentacion_hosteleria,Alimentación y Hostelería,6219.64
2024-11-01,RN-VLC-ES08,C,moda_belleza,Moda y Belleza,248025.32
2024-11-01,RN-VLC-ES08,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",39445.96
2024-11-01,RN-VLC-ES08,C,alimentacion_hosteleria,Alimentación y Hostelería,7545.47
2024-11-01,RN-VLC-ES09,C,moda_belleza,Moda y Belleza,209637.33
2024-11-01,RN-VLC-ES09,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",33340.73
2024-11-01,RN-VLC-ES09,C,alimentacion_hosteleria,Alimentación y Hostelería,6377.62
2024-11-01,RN-VLC-ES10,C,moda_belleza,Moda y Belleza,192331.99
2024-11-01,RN-VLC-ES10,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",30588.49
2024-11-01,RN-VLC-ES10,C,alimentacion_hosteleria,Alimentación y Hostelería,5851.16
2024-11-01,RN-VLC-GA01,C,moda_belleza,Moda y Belleza,1474093.75
2024-11-01,RN-VLC-GA01,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",1704276.5
2024-11-01,RN-VLC-GA01,C,alimentacion_hosteleria,Alimentación y Hostelería,686325.48
2024-11-01,RN-VLC-HI01,C,moda_belleza,Moda y Belleza,54077.42
2024-11-01,RN-VLC-HI01,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",132447.33
2024-11-01,RN-VLC-HI01,C,alimentacion_hosteleria,Alimentación y Hostelería,705770.44
2024-11-01,RN-VLC-HI02,C,moda_belleza,Moda y Belleza,57075.65
2024-11-01,RN-VLC-HI02,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",139790.65
2024-11-01,RN-VLC-HI02,C,alimentacion_hosteleria,Alimentación y Hostelería,744900.7
2024-11-01,RN-VLC-HI03,C,moda_belleza,Moda y Belleza,61016.33
2024-11-01,RN-VLC-HI03,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",149442.22
2024-11-01,RN-VLC-HI03,C,alimentacion_hosteleria,Alimentación y Hostelería,796330.87
2024-11-01,RN-VLC-HI04,C,moda_belleza,Moda y Belleza,50877.67
2024-11-01,RN-VLC-HI04,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",124610.44
2024-11-01,RN-VLC-HI04,C,alimentacion_hosteleria,Alimentación y Hostelería,664010.08
2024-11-01,RN-VLC-HI05,C,moda_belleza,Moda y Belleza,57596.15
2024-11-01,RN-VLC-HI05,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",141065.47
2024-11-01,RN-VLC-HI05,C,alimentacion_hosteleria,Alimentación y Hostelería,751693.8
2024-11-01,RN-VLC-HI06,C,moda_belleza,Moda y Belleza,54393.47
2024-11-01,RN-VLC-HI06,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",133221.4
2024-11-01,RN-VLC-HI06,C,alimentacion_hosteleria,Alimentación y Hostelería,709895.2
2024-11-01,RN-VLC-HI07,C,moda_belleza,Moda y Belleza,42378.97
2024-11-01,RN-VLC-HI07,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",103795.29
2024-11-01,RN-VLC-HI07,C,alimentacion_hosteleria,Alimentación y Hostelería,553092.65
2024-12-01,RN-BCN-CV01,B,moda_belleza,Moda y Belleza,16900.35
2024-12-01,RN-BCN-CV01,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",37347.76
2024-12-01,RN-BCN-CV01,B,alimentacion_hosteleria,Alimentación y Hostelería,210019.66
2024-12-01,RN-BCN-CV02,B,moda_belleza,Moda y Belleza,18115.68
2024-12-01,RN-BCN-CV02,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",40033.49
2024-12-01,RN-BCN-CV02,B,alimentacion_hosteleria,Alimentación y Hostelería,225122.5
2024-12-01,RN-BCN-CV03,B,moda_belleza,Moda y Belleza,20011.83
2024-12-01,RN-BCN-CV03,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",44223.75
2024-12-01,RN-BCN-CV03,B,alimentacion_hosteleria,Alimentación y Hostelería,248685.8
2024-12-01,RN-BCN-CV04,B,moda_belleza,Moda y Belleza,15424.05
2024-12-01,RN-BCN-CV04,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",34085.31
2024-12-01,RN-BCN-CV04,B,alimentacion_hosteleria,Alimentación y Hostelería,191673.75
2024-12-01,RN-BCN-CV05,B,moda_belleza,Moda y Belleza,16219.66
2024-12-01,RN-BCN-CV05,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",35843.52
2024-12-01,RN-BCN-CV05,B,alimentacion_hosteleria,Alimentación y Hostelería,201560.77
2024-12-01,RN-BCN-CV06,B,moda_belleza,Moda y Belleza,16505.08
2024-12-01,RN-BCN-CV06,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",36474.26
2024-12-01,RN-BCN-CV06,B,alimentacion_hosteleria,Alimentación y Hostelería,205107.69
2024-12-01,RN-BCN-CV07,B,moda_belleza,Moda y Belleza,17024.55
2024-12-01,RN-BCN-CV07,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",37622.22
2024-12-01,RN-BCN-CV07,B,alimentacion_hosteleria,Alimentación y Hostelería,211563.05
2024-12-01,RN-BCN-CV08,B,moda_belleza,Moda y Belleza,16983.52
2024-12-01,RN-BCN-CV08,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",37531.55
2024-12-01,RN-BCN-CV08,B,alimentacion_hosteleria,Alimentación y Hostelería,211053.2
2024-12-01,RN-BCN-ES01,B,moda_belleza,Moda y Belleza,286796.65
2024-12-01,RN-BCN-ES01,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",48014.13
2024-12-01,RN-BCN-ES01,B,alimentacion_hosteleria,Alimentación y Hostelería,5717.66
2024-12-01,RN-BCN-ES02,B,moda_belleza,Moda y Belleza,336415.49
2024-12-01,RN-BCN-ES02,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",56321.08
2024-12-01,RN-BCN-ES02,B,alimentacion_hosteleria,Alimentación y Hostelería,6706.87
2024-12-01,RN-BCN-ES03,B,moda_belleza,Moda y Belleza,342947.27
2024-12-01,RN-BCN-ES03,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",57414.59
2024-12-01,RN-BCN-ES03,B,alimentacion_hosteleria,Alimentación y Hostelería,6837.09
2024-12-01,RN-BCN-ES04,B,moda_belleza,Moda y Belleza,314084.53
2024-12-01,RN-BCN-ES04,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",52582.53
2024-12-01,RN-BCN-ES04,B,alimentacion_hosteleria,Alimentación y Hostelería,6261.67
2024-12-01,RN-BCN-ES05,B,moda_belleza,Moda y Belleza,336139.86
2024-12-01,RN-BCN-ES05,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",56274.93
2024-12-01,RN-BCN-ES05,B,alimentacion_hosteleria,Alimentación y Hostelería,6701.38
2024-12-01,RN-BCN-ES06,B,moda_belleza,Moda y Belleza,338342.61
2024-12-01,RN-BCN-ES06,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",56643.7
2024-12-01,RN-BCN-ES06,B,alimentacion_hosteleria,Alimentación y Hostelería,6745.29
2024-12-01,RN-BCN-ES07,B,moda_belleza,Moda y Belleza,348077.08
2024-12-01,RN-BCN-ES07,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",58273.4
2024-12-01,RN-BCN-ES07,B,alimentacion_hosteleria,Alimentación y Hostelería,6939.36
2024-12-01,RN-BCN-ES08,B,moda_belleza,Moda y Belleza,257790.23
2024-12-01,RN-BCN-ES08,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",43158.01
2024-12-01,RN-BCN-ES08,B,alimentacion_hosteleria,Alimentación y Hostelería,5139.38
2024-12-01,RN-BCN-ES09,B,moda_belleza,Moda y Belleza,351371.01
2024-12-01,RN-BCN-ES09,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",58824.86
2024-12-01,RN-BCN-ES09,B,alimentacion_hosteleria,Alimentación y Hostelería,7005.03
2024-12-01,RN-BCN-ES10,B,moda_belleza,Moda y Belleza,311156.47
2024-12-01,RN-BCN-ES10,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",52092.33
