mes,codigo_instalacion,grupo,tipo_instalacion,superficie_m2,electricidad_kwh,gas_kwh,coste_eur,co2e_kg
2024-10-01,RN-VLC-GA01,C,gran_almacen,16725,326500.2,61717.8,54434.04,66737.7
2024-11-01,RN-VLC-GA01,C,gran_almacen,16725,299258.3,75344.4,51056.39,64586.6
2024-12-01,RN-VLC-GA01,C,gran_almacen,16725,305550.6,72438.5,51851.53,65127.4
2025-01-01,RN-VLC-GA01,C,gran_almacen,16725,357651.6,122456.4,63028.3,83087.9
2025-02-01,RN-VLC-GA01,C,gran_almacen,16725,358730.2,101014.6,61866.09,79368.8
2025-03-01,RN-VLC-GA01,C,gran_almacen,16725,343112.4,90968.9,58822.49,74885.4
2025-04-01,RN-VLC-GA01,C,gran_almacen,16725,325930.0,65320.5,54569.03,67296.4
2025-05-01,RN-VLC-GA01,C,gran_almacen,16725,338652.3,36929.8,54780.75,64292.1
2025-06-01,RN-VLC-GA01,C,gran_almacen,16725,371637.4,18569.3,58755.08,66558.0
2025-07-01,RN-VLC-GA01,C,gran_almacen,16725,435857.9,13574.8,68399.61,76566.5
2025-08-01,RN-VLC-GA01,C,gran_almacen,16725,437976.4,12727.0,68675.42,76772.3
2025-09-01,RN-VLC-GA01,C,gran_almacen,16725,364418.6,26185.8,58108.4,66717.0
2025-10-01,RN-VLC-GA01,C,gran_almacen,16725,350564.4,50257.9,57453.48,68742.9
2025-11-01,RN-VLC-GA01,C,gran_almacen,16725,321449.1,76336.0,54557.44,68539.5
2025-12-01,RN-VLC-GA01,C,gran_almacen,16725,330123.5,82312.3,56272.51,71101.8
2024-01-01,RN-VLC-HI01,C,hipermercado,2971,157000.3,11028.7,25018.82,28697.3
2024-02-01,RN-VLC-HI01,C,hipermercado,2971,165345.6,11383.8,26334.36,30180.6
2024-03-01,RN-VLC-HI01,C,hipermercado,2971,144236.7,9190.4,22926.49,26192.9
2024-04-01,RN-VLC-HI01,C,hipermercado,2971,159651.0,5860.6,25109.26,28207.3
2024-05-01,RN-VLC-HI01,C,hipermercado,2971,153265.7,3642.7,23982.03,26718.1
2024-06-01,RN-VLC-HI01,C,hipermercado,2971,166019.6,1956.0,25854.31,28579.3
2024-07-01,RN-VLC-HI01,C,hipermercado,2971,192279.8,1445.4,29892.98,32950.6
2024-08-01,RN-VLC-HI01,C,hipermercado,2971,188333.9,1601.9,29291.08,32308.3
2024-09-01,RN-VLC-HI01,C,hipermercado,2971,172077.6,2963.4,26855.76,29792.5
2024-10-01,RN-VLC-HI01,C,hipermercado,2971,140927.2,5279.7,22171.06,24918.5
2024-11-01,RN-VLC-HI01,C,hipermercado,2971,156295.9,8975.9,24782.38,28203.9
2024-12-01,RN-VLC-HI01,C,hipermercado,2971,,8273.6,,
2025-01-01,RN-VLC-HI01,C,hipermercado,2971,162270.9,13488.0,25988.24,30040.9
2025-02-01,RN-VLC-HI01,C,hipermercado,2971,148353.6,11894.1,23732.24,27384.8
2025-03-01,RN-VLC-HI01,C,hipermercado,2971,155904.9,9518.7,24755.42,28236.2
2025-04-01,RN-VLC-HI01,C,hipermercado,2971,138525.0,6904.7,21899.46,24805.9
2025-05-01,RN-VLC-HI01,C,hipermercado,2971,161769.4,3873.5,25314.42,28205.8
2025-06-01,RN-VLC-HI01,C,hipermercado,2971,171343.3,2064.3,26686.19,29504.1
2025-07-01,RN-VLC-HI01,C,hipermercado,2971,209116.2,1559.9,32509.73,35833.7
2025-08-01,RN-VLC-HI01,C,hipermercado,2971,214000.8,1387.1,33256.13,36632.6
2025-09-01,RN-VLC-HI01,C,hipermercado,2971,184455.7,2878.1,28769.08,31881.3
2025-10-01,RN-VLC-HI01,C,hipermercado,2971,144672.5,5240.8,22749.17,25548.2
2025-11-01,RN-VLC-HI01,C,hipermercado,2971,150868.2,7943.1,23877.04,27093.2
2025-12-01,RN-VLC-HI01,C,hipermercado,2971,143094.6,8193.0,22687.63,25817.2
2024-01-01,RN-VLC-HI02,C,hipermercado,3140,171569.9,13949.2,27458.18,31705.6
2024-02-01,RN-VLC-HI02,C,hipermercado,3140,165222.4,13525.7,26448.06,30549.5
2024-03-01,RN-VLC-HI02,C,hipermercado,3140,168022.4,9404.0,26626.52,30275.3
2024-04-01,RN-VLC-HI02,C,hipermercado,3140,132302.3,6586.2,20915.2,23690.1
2024-05-01,RN-VLC-HI02,C,hipermercado,3140,180022.6,4612.1,28189.46,31443.3
2024-06-01,RN-VLC-HI02,C,hipermercado,3140,183696.7,2493.0,28627.56,31682.2
2024-07-01,RN-VLC-HI02,C,hipermercado,3140,207263.7,1665.1,32229.11,35537.9
2024-08-01,RN-VLC-HI02,C,hipermercado,3140,209563.3,1521.3,32576.63,35902.6
2024-09-01,RN-VLC-HI02,C,hipermercado,3140,175702.8,3112.2,27426.89,30435.9
2024-10-01,RN-VLC-HI02,C,hipermercado,3140,158078.4,6985.3,24935.24,28144.7
2024-11-01,RN-VLC-HI02,C,hipermercado,3140,169327.3,9575.7,26839.43,30528.4
2024-12-01,RN-VLC-HI02,C,hipermercado,3140,149248.3,8274.9,23646.52,26878.2
2025-01-01,RN-VLC-HI02,C,hipermercado,3140,189735.1,12607.1,30190.58,34549.5
2025-02-01,RN-VLC-HI02,C,hipermercado,3140,168194.9,13305.6,26895.16,31014.8
2025-03-01,RN-VLC-HI02,C,hipermercado,3140,152312.4,9304.7,24185.32,27586.6
2025-04-01,RN-VLC-HI02,C,hipermercado,3140,165288.3,6984.9,26052.75,29370.3
2025-05-01,RN-VLC-HI02,C,hipermercado,3140,149820.8,3455.5,23436.46,26098.4
2025-06-01,RN-VLC-HI02,C,hipermercado,3140,177421.6,2114.3,27631.43,30546.5
2025-07-01,RN-VLC-HI02,C,hipermercado,3140,188349.1,1648.4,29296.31,32319.4
2025-08-01,RN-VLC-HI02,C,hipermercado,3140,195346.1,1612.5,30378.61,33502.3
2025-09-01,RN-VLC-HI02,C,hipermercado,3140,174037.0,3019.2,27162.92,30135.8
2025-10-01,RN-VLC-HI02,C,hipermercado,3140,176934.0,6367.0,27819.52,31237.6
2025-11-01,RN-VLC-HI02,C,hipermercado,3140,154803.6,9299.1,24571.1,28009.0
2025-12-01,RN-VLC-HI02,C,hipermercado,3140,137518.0,9506.1,21904.67,25108.2
2024-01-01,RN-VLC-HI03,C,hipermercado,3331,192414.8,13401.9,30655.22,35149.7
2024-02-01,RN-VLC-HI03,C,hipermercado,3331,175718.9,12343.5,28001.73,32118.7
2024-03-01,RN-VLC-HI03,C,hipermercado,3331,177557.1,10161.0,28151.34,32034.0
2024-04-01,RN-VLC-HI03,C,hipermercado,3331,169152.3,7199.9,26665.0,30066.3
2024-05-01,RN-VLC-HI03,C,hipermercado,3331,173975.4,4282.5,27231.7,30355.2
2024-06-01,RN-VLC-HI03,C,hipermercado,3331,195766.7,2271.9,30484.69,33693.8
2024-07-01,RN-VLC-HI03,C,hipermercado,3331,211667.1,1922.7,32927.6,36333.3
2024-08-01,RN-VLC-HI03,C,hipermercado,3331,223398.3,1558.5,34723.37,38261.4
2024-09-01,RN-VLC-HI03,C,hipermercado,3331,189326.9,3210.7,29544.73,32769.9
2024-10-01,RN-VLC-HI03,C,hipermercado,3331,155257.5,6643.3,24476.8,27602.9
2024-11-01,RN-VLC-HI03,C,hipermercado,3331,175535.2,10704.8,27871.65,31789.3
2024-12-01,RN-VLC-HI03,C,hipermercado,3331,151044.2,10219.6,24045.47,27537.5
2025-01-01,RN-VLC-HI03,C,hipermercado,3331,196643.9,15637.7,31449.34,36275.5
2025-02-01,RN-VLC-HI03,C,hipermercado,3331,181614.3,13347.2,28977.74,33303.6
2025-03-01,RN-VLC-HI03,C,hipermercado,3331,167059.4,10004.6,26514.5,30221.0
2025-04-01,RN-VLC-HI03,C,hipermercado,3331,157282.0,7220.0,24826.35,28052.0
2025-05-01,RN-VLC-HI03,C,hipermercado,3331,,4254.3,,
2025-06-01,RN-VLC-HI03,C,hipermercado,3331,199217.2,2354.4,31024.64,34295.4
2025-07-01,RN-VLC-HI03,C,hipermercado,3331,205161.0,1837.4,31913.88,35211.8
2025-08-01,RN-VLC-HI03,C,hipermercado,3331,224836.8,1538.9,34945.12,38502.3
2025-09-01,RN-VLC-HI03,C,hipermercado,3331,,3021.2,,
2025-10-01,RN-VLC-HI03,C,hipermercado,3331,177490.0,6506.1,27914.33,31357.4
2025-11-01,RN-VLC-HI03,C,hipermercado,3331,171478.1,11480.6,27290.9,31240.7
2025-12-01,RN-VLC-HI03,C,hipermercado,3331,165401.3,9448.7,26223.02,29837.9
2024-01-01,RN-VLC-HI04,C,hipermercado,2809,162270.2,11377.1,25857.26,29656.6
2024-02-01,RN-VLC-HI04,C,hipermercado,2809,148533.8,11611.6,23742.66,27364.1
2024-03-01,RN-VLC-HI04,C,hipermercado,2809,145422.3,9665.5,23139.71,26480.9
2024-04-01,RN-VLC-HI04,C,hipermercado,2809,124493.3,6416.1,19694.27,22331.6
2024-05-01,RN-VLC-HI04,C,hipermercado,2809,147023.6,3546.6,23008.55,25639.5
2024-06-01,RN-VLC-HI04,C,hipermercado,2809,173599.4,1821.2,27020.82,29843.4
2024-07-01,RN-VLC-HI04,C,hipermercado,2809,181998.6,1469.5,28300.89,31207.2
2024-08-01,RN-VLC-HI04,C,hipermercado,2809,186611.8,1395.8,29011.37,31978.0
2024-09-01,RN-VLC-HI04,C,hipermercado,2809,162996.4,2638.3,25428.02,28189.6
2024-10-01,RN-VLC-HI04,C,hipermercado,2809,137705.2,5643.8,21694.21,24437.0
2024-11-01,RN-VLC-HI04,C,hipermercado,2809,142772.7,9413.9,22713.43,25984.7
2024-12-01,RN-VLC-HI04,C,hipermercado,2809,119554.4,7516.5,18996.95,21692.3
2025-01-01,RN-VLC-HI04,C,hipermercado,2809,155034.3,12781.2,24822.75,28682.0
2025-02-01,RN-VLC-HI04,C,hipermercado,2809,157807.7,11310.3,25161.43,28885.8
2025-03-01,RN-VLC-HI04,C,hipermercado,2809,137749.4,8582.4,21883.26,24979.4
2025-04-01,RN-VLC-HI04,C,hipermercado,2809,138494.5,6067.5,21842.83,24648.4
2025-05-01,RN-VLC-HI04,C,hipermercado,2809,147987.1,3628.9,23162.99,25818.3
2025-06-01,RN-VLC-HI04,C,hipermercado,2809,158883.6,1937.7,24747.09,27362.9
2025-07-01,RN-VLC-HI04,C,hipermercado,2809,179471.9,1198.0,27892.43,30728.3
2025-08-01,RN-VLC-HI04,C,hipermercado,2809,173685.8,1602.3,27020.64,29818.2
2025-09-01,RN-VLC-HI04,C,hipermercado,2809,141209.5,2451.8,22039.49,24451.8
2025-10-01,RN-VLC-HI04,C,hipermercado,2809,134049.4,5521.1,21119.96,23793.2
2025-11-01,RN-VLC-HI04,C,hipermercado,2809,142416.6,9703.7,22676.21,25976.9
2025-12-01,RN-VLC-HI04,C,hipermercado,2809,133774.9,8655.2,21271.74,24317.0
2024-01-01,RN-VLC-HI05,C,hipermercado,3175,189910.3,13756.1,30288.98,34788.4
2024-02-01,RN-VLC-HI05,C,hipermercado,3175,173549.1,13810.3,27756.34,32016.8
2024-03-01,RN-VLC-HI05,C,hipermercado,3175,157047.5,10670.3,25003.93,28640.1
2024-04-01,RN-VLC-HI05,C,hipermercado,3175,172899.3,6755.4,27218.22,30622.4
2024-05-01,RN-VLC-HI05,C,hipermercado,3175,152728.1,4226.0,23934.86,26732.9
2024-06-01,RN-VLC-HI05,C,hipermercado,3175,202029.5,2196.5,31450.76,34744.8
2024-07-01,RN-VLC-HI05,C,hipermercado,3175,202097.2,1711.4,31431.18,34668.0
2024-08-01,RN-VLC-HI05,C,hipermercado,3175,228318.0,1565.8,35486.37,39099.0
2024-09-01,RN-VLC-HI05,C,hipermercado,3175,158005.4,2746.8,24661.13,27360.8
2024-10-01,RN-VLC-HI05,C,hipermercado,3175,152379.0,5375.3,23952.01,26882.7
2024-11-01,RN-VLC-HI05,C,hipermercado,3175,165202.1,10352.6,26248.19,29968.5
2024-12-01,RN-VLC-HI05,C,hipermercado,3175,146274.5,10369.7,23315.47,26753.9
2025-01-01,RN-VLC-HI05,C,hipermercado,3175,182998.6,15469.9,29323.92,33925.3
2025-02-01,RN-VLC-HI05,C,hipermercado,3175,189044.1,13145.9,30116.89,34530.1
2025-03-01,RN-VLC-HI05,C,hipermercado,3175,158055.2,9790.9,25105.6,28651.3
2025-04-01,RN-VLC-HI05,C,hipermercado,3175,153135.1,7162.8,24180.03,27336.6
2025-05-01,RN-VLC-HI05,C,hipermercado,3175,165284.0,4582.6,25903.14,28932.3
2025-06-01,RN-VLC-HI05,C,hipermercado,3175,194823.0,2177.6,30332.57,33516.2
2025-07-01,RN-VLC-HI05,C,hipermercado,3175,,1502.1,,
2025-08-01,RN-VLC-HI05,C,hipermercado,3175,192911.3,1580.9,29999.26,33082.6
2025-09-01,RN-VLC-HI05,C,hipermercado,3175,170931.5,2746.7,26664.68,29558.3
2025-10-01,RN-VLC-HI05,C,hipermercado,3175,167803.4,5452.4,26347.58,29518.9
2025-11-01,RN-VLC-HI05,C,hipermercado,3175,159784.0,10707.6,25430.39,29112.1
2025-12-01,RN-VLC-HI05,C,hipermercado,3175,145522.2,10136.1,23184.37,26583.5
2024-01-01,RN-VLC-HI06,C,hipermercado,2963,156873.9,11936.3,25055.51,28841.0
2024-02-01,RN-VLC-HI06,C,hipermercado,2963,154268.1,10617.4,24569.84,28158.0
2024-03-01,RN-VLC-HI06,C,hipermercado,2963,157686.1,8229.7,24951.59,28304.5
2024-04-01,RN-VLC-HI06,C,hipermercado,2963,158428.3,6454.1,24956.55,28107.5
2024-05-01,RN-VLC-HI06,C,hipermercado,2963,149815.0,4139.5,23477.97,26221.9
2024-06-01,RN-VLC-HI06,C,hipermercado,2963,169013.8,2214.8,26334.45,29135.4
2024-07-01,RN-VLC-HI06,C,hipermercado,2963,191405.1,1724.2,29774.69,32852.7
2024-08-01,RN-VLC-HI06,C,hipermercado,2963,198316.2,1593.7,30837.82,34003.8
2024-09-01,RN-VLC-HI06,C,hipermercado,2963,177964.5,2654.0,27749.04,30737.0
2024-10-01,RN-VLC-HI06,C,hipermercado,2963,143811.8,6299.7,22681.42,25594.6
2024-11-01,RN-VLC-HI06,C,hipermercado,2963,160651.2,8673.6,25438.7,28889.3
2024-12-01,RN-VLC-HI06,C,hipermercado,2963,139577.7,8238.3,22145.31,25227.6
2025-01-01,RN-VLC-HI06,C,hipermercado,2963,175443.6,12947.9,27996.52,32181.9
2025-02-01,RN-VLC-HI06,C,hipermercado,2963,153768.6,11393.2,24540.51,28214.2
2025-03-01,RN-VLC-HI06,C,hipermercado,2963,160496.2,8617.2,25411.18,28852.7
2025-04-01,RN-VLC-HI06,C,hipermercado,2963,148868.7,6142.1,23455.45,26425.5
2025-05-01,RN-VLC-HI06,C,hipermercado,2963,148709.9,3610.7,23273.89,25937.8
2025-06-01,RN-VLC-HI06,C,hipermercado,2963,163311.7,1978.3,25435.97,28123.0
2025-07-01,RN-VLC-HI06,C,hipermercado,2963,175920.5,1643.5,27369.58,30205.6
2025-08-01,RN-VLC-HI06,C,hipermercado,2963,196155.9,1403.6,30491.19,33602.0
2025-09-01,RN-VLC-HI06,C,hipermercado,2963,175614.4,2561.5,27379.04,30320.6
2025-10-01,RN-VLC-HI06,C,hipermercado,2963,138572.6,5424.4,21815.07,24544.6
2025-11-01,RN-VLC-HI06,C,hipermercado,2963,164346.5,8981.6,26030.56,29573.6
2025-12-01,RN-VLC-HI06,C,hipermercado,2963,136538.8,9017.2,21722.58,24852.7
2024-01-01,RN-VLC-HI07,C,hipermercado,2381,132685.5,9420.3,21150.32,24271.0
2024-02-01,RN-VLC-HI07,C,hipermercado,2381,121493.8,8861.3,19380.95,22266.7
2024-03-01,RN-VLC-HI07,C,hipermercado,2381,,6715.2,,
2024-04-01,RN-VLC-HI07,C,hipermercado,2381,117801.4,5214.5,18582.52,20975.3
2024-05-01,RN-VLC-HI07,C,hipermercado,2381,125185.7,2720.3,19572.44,21776.7
2024-06-01,RN-VLC-HI07,C,hipermercado,2381,127791.4,1577.0,19905.44,22011.6
2024-07-01,RN-VLC-HI07,C,hipermercado,2381,154720.6,1223.6,24057.56,26525.2
2024-08-01,RN-VLC-HI07,C,hipermercado,2381,153523.0,1282.3,23875.57,26332.3
2024-09-01,RN-VLC-HI07,C,hipermercado,2381,123793.6,2049.5,19315.08,21417.9
2024-10-01,RN-VLC-HI07,C,hipermercado,2381,118424.1,4067.8,18607.93,20872.4
2024-11-01,RN-VLC-HI07,C,hipermercado,2381,123385.6,7831.7,19610.34,22400.9
2024-12-01,RN-VLC-HI07,C,hipermercado,2381,110774.3,6948.4,17600.82,20096.2
2025-01-01,RN-VLC-HI07,C,hipermercado,2381,137330.0,11189.9,21979.93,25382.7
2025-02-01,RN-VLC-HI07,C,hipermercado,2381,129735.3,10225.9,20742.98,23916.1
2025-03-01,RN-VLC-HI07,C,hipermercado,2381,107266.6,8515.8,17154.3,19785.2
2025-04-01,RN-VLC-HI07,C,hipermercado,2381,121956.8,5029.2,19215.11,21648.0
2025-05-01,RN-VLC-HI07,C,hipermercado,2381,121448.5,3135.3,19018.9,21216.9
2025-06-01,RN-VLC-HI07,C,hipermercado,2381,136215.9,1782.9,21224.0,23481.2
2025-07-01,RN-VLC-HI07,C,hipermercado,2381,154108.5,1140.7,23957.54,26406.0
2025-08-01,RN-VLC-HI07,C,hipermercado,2381,158684.4,1183.2,24669.44,27191.7
2025-09-01,RN-VLC-HI07,C,hipermercado,2381,133511.6,2210.6,20831.36,23099.3
2025-10-01,RN-VLC-HI07,C,hipermercado,2381,121661.7,4764.8,19152.99,21549.7
2025-11-01,RN-VLC-HI07,C,hipermercado,2381,112752.2,7538.1,17943.95,20539.8
2025-12-01,RN-VLC-HI07,C,hipermercado,2381,112676.6,7136.9,17907.37,20453.9
2024-01-01,RN-VLC-ES01,C,especializada,868,14610.3,0.0,2264.6,2483.8
2024-02-01,RN-VLC-ES01,C,especializada,868,14729.9,0.0,2283.14,2504.1
2024-03-01,RN-VLC-ES01,C,especializada,868,12727.3,0.0,1972.73,2163.6
2024-04-01,RN-VLC-ES01,C,especializada,868,12672.2,0.0,1964.19,2154.3
2024-05-01,RN-VLC-ES01,C,especializada,868,14055.8,0.0,2178.65,2389.5
2024-06-01,RN-VLC-ES01,C,especializada,868,14237.8,0.0,2206.86,2420.4
2024-07-01,RN-VLC-ES01,C,especializada,868,16588.9,0.0,2571.29,2820.1
2024-08-01,RN-VLC-ES01,C,especializada,868,17397.5,0.0,2696.61,2957.6
2024-09-01,RN-VLC-ES01,C,especializada,868,14765.5,0.0,2288.65,2510.1
2024-10-01,RN-VLC-ES01,C,especializada,868,13179.0,0.0,2042.75,2240.4
2024-11-01,RN-VLC-ES01,C,especializada,868,13025.0,0.0,2018.88,2214.3
2024-12-01,RN-VLC-ES01,C,especializada,868,11332.0,0.0,1756.46,1926.4
2025-01-01,RN-VLC-ES01,C,especializada,868,14817.5,0.0,2296.71,2519.0
2025-02-01,RN-VLC-ES01,C,especializada,868,,0.0,,
2025-03-01,RN-VLC-ES01,C,especializada,868,13077.0,0.0,2026.94,2223.1
2025-04-01,RN-VLC-ES01,C,especializada,868,13981.6,0.0,2167.14,2376.9
2025-05-01,RN-VLC-ES01,C,especializada,868,13459.1,0.0,2086.15,2288.0
2025-06-01,RN-VLC-ES01,C,especializada,868,15369.2,0.0,2382.22,2612.8
2025-07-01,RN-VLC-ES01,C,especializada,868,17383.7,0.0,2694.47,2955.2
2025-08-01,RN-VLC-ES01,C,especializada,868,17554.6,0.0,2720.96,2984.3
2025-09-01,RN-VLC-ES01,C,especializada,868,14194.3,0.0,2200.11,2413.0
2025-10-01,RN-VLC-ES01,C,especializada,868,13128.2,0.0,2034.87,2231.8
2025-11-01,RN-VLC-ES01,C,especializada,868,14897.4,0.0,2309.1,2532.6
2025-12-01,RN-VLC-ES01,C,especializada,868,12480.5,0.0,1934.48,2121.7
2024-01-01,RN-VLC-ES02,C,especializada,649,11375.5,0.0,1763.2,1933.8
2024-02-01,RN-VLC-ES02,C,especializada,649,10974.3,0.0,1701.01,1865.6
2024-03-01,RN-VLC-ES02,C,especializada,649,10198.6,0.0,1580.78,1733.8
2024-04-01,RN-VLC-ES02,C,especializada,649,10081.0,0.0,1562.56,1713.8
2024-05-01,RN-VLC-ES02,C,especializada,649,10681.3,0.0,1655.61,1815.8
2024-06-01,RN-VLC-ES02,C,especializada,649,11956.7,0.0,1853.28,2032.6
2024-07-01,RN-VLC-ES02,C,especializada,649,11956.3,0.0,1853.23,2032.6
2024-08-01,RN-VLC-ES02,C,especializada,649,13248.8,0.0,2053.56,2252.3
2024-09-01,RN-VLC-ES02,C,especializada,649,10682.9,0.0,1655.86,1816.1
2024-10-01,RN-VLC-ES02,C,especializada,649,10041.7,0.0,1556.46,1707.1
2024-11-01,RN-VLC-ES02,C,especializada,649,9659.4,0.0,1497.2,1642.1
2024-12-01,RN-VLC-ES02,C,especializada,649,9413.6,0.0,1459.11,1600.3
2025-01-01,RN-VLC-ES02,C,especializada,649,11628.0,0.0,1802.34,1976.8
2025-02-01,RN-VLC-ES02,C,especializada,649,10020.5,0.0,1553.18,1703.5
2025-03-01,RN-VLC-ES02,C,especializada,649,11353.8,0.0,1759.84,1930.1
2025-04-01,RN-VLC-ES02,C,especializada,649,9634.7,0.0,1493.37,1637.9
2025-05-01,RN-VLC-ES02,C,especializada,649,9944.0,0.0,1541.33,1690.5
2025-06-01,RN-VLC-ES02,C,especializada,649,10112.6,0.0,1567.45,1719.1
2025-07-01,RN-VLC-ES02,C,especializada,649,12993.0,0.0,2013.91,2208.8
2025-08-01,RN-VLC-ES02,C,especializada,649,12920.2,0.0,2002.64,2196.4
2025-09-01,RN-VLC-ES02,C,especializada,649,11963.2,0.0,1854.3,2033.7
2025-10-01,RN-VLC-ES02,C,especializada,649,9814.5,0.0,1521.24,1668.5
2025-11-01,RN-VLC-ES02,C,especializada,649,10971.4,0.0,1700.57,1865.1
2025-12-01,RN-VLC-ES02,C,especializada,649,9008.5,0.0,1396.32,1531.4
2024-01-01,RN-VLC-ES03,C,especializada,736,12886.2,0.0,1997.35,2190.6
2024-02-01,RN-VLC-ES03,C,especializada,736,12417.4,0.0,1924.7,2111.0
2024-03-01,RN-VLC-ES03,C,especializada,736,11728.9,0.0,1817.98,1993.9
2024-04-01,RN-VLC-ES03,C,especializada,736,10425.5,0.0,1615.95,1772.3
2024-05-01,RN-VLC-ES03,C,especializada,736,12187.9,0.0,1889.12,2071.9
2024-06-01,RN-VLC-ES03,C,especializada,736,12786.6,0.0,1981.92,2173.7
2024-07-01,RN-VLC-ES03,C,especializada,736,15496.5,0.0,2401.96,2634.4
2024-08-01,RN-VLC-ES03,C,especializada,736,14962.6,0.0,2319.2,2543.6
2024-09-01,RN-VLC-ES03,C,especializada,736,12813.0,0.0,1986.02,2178.2
2024-10-01,RN-VLC-ES03,C,especializada,736,10702.8,0.0,1658.93,1819.5
2024-11-01,RN-VLC-ES03,C,especializada,736,10690.2,0.0,1656.99,1817.3
2024-12-01,RN-VLC-ES03,C,especializada,736,10551.0,0.0,1635.4,1793.7
2025-01-01,RN-VLC-ES03,C,especializada,736,11850.7,0.0,1836.86,2014.6
2025-02-01,RN-VLC-ES03,C,especializada,736,11543.4,0.0,1789.23,1962.4
2025-03-01,RN-VLC-ES03,C,especializada,736,11944.2,0.0,1851.35,2030.5
2025-04-01,RN-VLC-ES03,C,especializada,736,10751.3,0.0,1666.46,1827.7
2025-05-01,RN-VLC-ES03,C,especializada,736,11865.7,0.0,1839.18,2017.2
2025-06-01,RN-VLC-ES03,C,especializada,736,12898.6,0.0,1999.29,2192.8
2025-07-01,RN-VLC-ES03,C,especializada,736,13185.2,0.0,2043.7,2241.5
2025-08-01,RN-VLC-ES03,C,especializada,736,15588.0,0.0,2416.14,2650.0
2025-09-01,RN-VLC-ES03,C,especializada,736,12193.6,0.0,1890.01,2072.9
2025-10-01,RN-VLC-ES03,C,especializada,736,11106.9,0.0,1721.58,1888.2
2025-11-01,RN-VLC-ES03,C,especializada,736,11478.7,0.0,1779.2,1951.4
2025-12-01,RN-VLC-ES03,C,especializada,736,9999.8,0.0,1549.97,1700.0
2024-01-01,RN-VLC-ES04,C,especializada,799,13863.1,0.0,2148.78,2356.7
2024-02-01,RN-VLC-ES04,C,especializada,799,13566.5,0.0,2102.81,2306.3
2024-03-01,RN-VLC-ES04,C,especializada,799,11363.6,0.0,1761.36,1931.8
2024-04-01,RN-VLC-ES04,C,especializada,799,11832.4,0.0,1834.02,2011.5
2024-05-01,RN-VLC-ES04,C,especializada,799,11434.7,0.0,1772.38,1943.9
2024-06-01,RN-VLC-ES04,C,especializada,799,14781.0,0.0,2291.05,2512.8
2024-07-01,RN-VLC-ES04,C,especializada,799,15874.5,0.0,2460.54,2698.7
2024-08-01,RN-VLC-ES04,C,especializada,799,14980.8,0.0,2322.03,2546.7
2024-09-01,RN-VLC-ES04,C,especializada,799,14097.6,0.0,2185.13,2396.6
2024-10-01,RN-VLC-ES04,C,especializada,799,12180.3,0.0,1887.95,2070.7
2024-11-01,RN-VLC-ES04,C,especializada,799,12260.4,0.0,1900.36,2084.3
2024-12-01,RN-VLC-ES04,C,especializada,799,11662.9,0.0,1807.75,1982.7
2025-01-01,RN-VLC-ES04,C,especializada,799,14827.4,0.0,2298.25,2520.7
2025-02-01,RN-VLC-ES04,C,especializada,799,13014.6,0.0,2017.26,2212.5
2025-03-01,RN-VLC-ES04,C,especializada,799,12787.9,0.0,1982.12,2173.9
2025-04-01,RN-VLC-ES04,C,especializada,799,12273.6,0.0,1902.41,2086.5
2025-05-01,RN-VLC-ES04,C,especializada,799,12649.1,0.0,1960.61,2150.3
2025-06-01,RN-VLC-ES04,C,especializada,799,15130.8,0.0,2345.27,2572.2
2025-07-01,RN-VLC-ES04,C,especializada,799,16121.8,0.0,2498.87,2740.7
2025-08-01,RN-VLC-ES04,C,especializada,799,17042.1,0.0,2641.52,2897.2
2025-09-01,RN-VLC-ES04,C,especializada,799,12860.0,0.0,1993.3,2186.2
2025-10-01,RN-VLC-ES04,C,especializada,799,13063.9,0.0,2024.9,2220.9
2025-11-01,RN-VLC-ES04,C,especializada,799,13436.1,0.0,2082.6,2284.1
2025-12-01,RN-VLC-ES04,C,especializada,799,9865.8,0.0,1529.2,1677.2
2024-01-01,RN-VLC-ES05,C,especializada,792,13662.9,0.0,2117.74,2322.7
2024-02-01,RN-VLC-ES05,C,especializada,792,12587.1,0.0,1951.0,2139.8
2024-03-01,RN-VLC-ES05,C,especializada,792,11936.3,0.0,1850.13,2029.2
2024-04-01,RN-VLC-ES05,C,especializada,792,11713.8,0.0,1815.64,1991.3
2024-05-01,RN-VLC-ES05,C,especializada,792,12778.2,0.0,1980.61,2172.3
2024-06-01,RN-VLC-ES05,C,especializada,792,13806.5,0.0,2140.01,2347.1
2024-07-01,RN-VLC-ES05,C,especializada,792,15953.8,0.0,2472.84,2712.1
2024-08-01,RN-VLC-ES05,C,especializada,792,15530.8,0.0,2407.28,2640.2
2024-09-01,RN-VLC-ES05,C,especializada,792,13609.1,0.0,2109.41,2313.5
2024-10-01,RN-VLC-ES05,C,especializada,792,11958.7,0.0,1853.6,2033.0
2024-11-01,RN-VLC-ES05,C,especializada,792,11833.3,0.0,1834.17,2011.7
2024-12-01,RN-VLC-ES05,C,especializada,792,10664.6,0.0,1653.02,1813.0
2025-01-01,RN-VLC-ES05,C,especializada,792,14675.0,0.0,2274.63,2494.8
2025-02-01,RN-VLC-ES05,C,especializada,792,13378.8,0.0,2073.72,2274.4
2025-03-01,RN-VLC-ES05,C,especializada,792,12294.1,0.0,1905.58,2090.0
