mes,codigo_tienda,grupo,categoria,nombre_categoria,stock_medio_eur,rotacion_anualizada,dias_cobertura,merma_pct,merma_eur
2025-03-01,RN-BIO-CV03,E,alimentacion_hosteleria,Alimentación y Hostelería,54186.08,18.91,19.3,0.0261,3594.35
2025-03-01,RN-BIO-CV04,E,moda_belleza,Moda y Belleza,23509.78,3.74,97.7,0.0098,115.68
2025-03-01,RN-BIO-CV04,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",54455.06,4.29,85.1,0.0063,197.69
2025-03-01,RN-BIO-CV04,E,alimentacion_hosteleria,Alimentación y Hostelería,56244.63,20.97,17.4,0.0306,4851.44
2025-03-01,RN-BIO-ES01,E,moda_belleza,Moda y Belleza,501479.13,2.79,130.9,0.0099,1860.39
2025-03-01,RN-BIO-ES01,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",70061.92,4.02,90.8,0.0039,147.6
2025-03-01,RN-BIO-ES01,E,alimentacion_hosteleria,Alimentación y Hostelería,2037.86,14.78,24.7,0.0236,95.56
2025-03-01,RN-BIO-ES02,E,moda_belleza,Moda y Belleza,395022.48,3.19,114.3,0.0065,1102.42
2025-03-01,RN-BIO-ES02,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",65294.02,3.89,93.8,0.0058,198.11
2025-03-01,RN-BIO-ES02,E,alimentacion_hosteleria,Alimentación y Hostelería,1488.03,18.27,20.0,0.0188,68.71
2025-03-01,RN-BIO-ES03,E,moda_belleza,Moda y Belleza,572271.36,3.26,112.0,0.0101,2531.27
2025-03-01,RN-BIO-ES03,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",85631.97,4.39,83.2,0.0051,257.42
2025-03-01,RN-BIO-ES03,E,alimentacion_hosteleria,Alimentación y Hostelería,2410.91,16.67,21.9,0.0232,125.29
2025-03-01,RN-BIO-ES04,E,moda_belleza,Moda y Belleza,450271.51,3.49,104.6,0.0086,1815.57
2025-03-01,RN-BIO-ES04,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",88854.68,3.56,102.5,0.0059,250.85
2025-03-01,RN-BIO-ES04,E,alimentacion_hosteleria,Alimentación y Hostelería,1840.98,18.38,19.9,0.0277,126.01
2025-03-01,RN-BIO-ES05,E,moda_belleza,Moda y Belleza,505876.53,3.03,120.6,0.0096,1975.2
2025-03-01,RN-BIO-ES05,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",66171.02,4.66,78.3,0.0037,153.32
2025-03-01,RN-BIO-ES05,E,alimentacion_hosteleria,Alimentación y Hostelería,1851.87,17.81,20.5,0.0232,102.86
2025-03-01,RN-BIO-ES06,E,moda_belleza,Moda y Belleza,532838.52,3.49,104.4,0.0079,1977.22
2025-03-01,RN-BIO-ES06,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",83223.92,4.51,81.0,0.0059,297.39
2025-03-01,RN-BIO-ES06,E,alimentacion_hosteleria,Alimentación y Hostelería,2238.95,17.92,20.4,0.0292,157.48
2025-03-01,RN-BIO-ES07,E,moda_belleza,Moda y Belleza,423888.39,3.64,100.3,0.011,2280.06
2025-03-01,RN-BIO-ES07,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",85050.78,3.65,100.0,0.0044,183.68
2025-03-01,RN-BIO-ES07,E,alimentacion_hosteleria,Alimentación y Hostelería,2037.3,16.31,22.4,0.0182,81.29
2025-03-01,RN-BIO-GA01,E,moda_belleza,Moda y Belleza,2011363.14,3.66,99.7,0.0107,10595.32
2025-03-01,RN-BIO-GA01,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",2827644.35,3.81,95.7,0.0048,6958.69
2025-03-01,RN-BIO-GA01,E,alimentacion_hosteleria,Alimentación y Hostelería,144650.75,16.8,21.7,0.0284,9273.96
2025-03-01,RN-BIO-HI01,E,moda_belleza,Moda y Belleza,160920.08,3.32,109.8,0.0104,747.71
2025-03-01,RN-BIO-HI01,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",444125.82,3.74,97.7,0.0051,1137.2
2025-03-01,RN-BIO-HI01,E,alimentacion_hosteleria,Alimentación y Hostelería,241481.64,20.48,17.8,0.0357,23726.12
2025-03-01,RN-BIO-HI02,E,moda_belleza,Moda y Belleza,121274.25,3.3,110.7,0.0114,612.5
2025-03-01,RN-BIO-HI02,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",290014.61,4.27,85.4,0.0037,616.56
2025-03-01,RN-BIO-HI02,E,alimentacion_hosteleria,Alimentación y Hostelería,194069.98,19.04,19.2,0.0208,10330.57
2025-03-01,RN-MAD-CV01,A,moda_belleza,Moda y Belleza,25192.49,3.44,106.0,0.0141,164.41
2025-03-01,RN-MAD-CV01,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",35941.01,4.75,76.9,0.0059,135.34
2025-03-01,RN-MAD-CV01,A,alimentacion_hosteleria,Alimentación y Hostelería,59966.93,17.34,21.1,0.0265,3702.95
2025-03-01,RN-MAD-CV02,A,moda_belleza,Moda y Belleza,26796.36,3.33,109.6,0.0127,152.28
2025-03-01,RN-MAD-CV02,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",43510.13,4.03,90.5,0.0049,115.58
2025-03-01,RN-MAD-CV02,A,alimentacion_hosteleria,Alimentación y Hostelería,63431.61,16.85,21.7,0.0292,4195.83
2025-03-01,RN-MAD-CV03,A,moda_belleza,Moda y Belleza,23163.83,3.71,98.4,0.0143,165.23
2025-03-01,RN-MAD-CV03,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",39650.28,4.27,85.6,0.006,136.38
2025-03-01,RN-MAD-CV03,A,alimentacion_hosteleria,Alimentación y Hostelería,48528.81,21.23,17.2,0.027,3738.52
2025-03-01,RN-MAD-CV04,A,moda_belleza,Moda y Belleza,32470.99,3.07,118.7,0.012,160.98
2025-03-01,RN-MAD-CV04,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",52716.2,3.72,98.0,0.0064,168.89
2025-03-01,RN-MAD-CV04,A,alimentacion_hosteleria,Alimentación y Hostelería,59847.41,19.98,18.3,0.0274,4404.73
2025-03-01,RN-MAD-CV05,A,moda_belleza,Moda y Belleza,21852.18,3.39,107.6,0.0172,171.31
2025-03-01,RN-MAD-CV05,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",35732.76,4.08,89.5,0.007,137.15
2025-03-01,RN-MAD-CV05,A,alimentacion_hosteleria,Alimentación y Hostelería,47080.97,18.86,19.4,0.0319,3807.33
2025-03-01,RN-MAD-CV06,A,moda_belleza,Moda y Belleza,23396.88,3.63,100.5,0.0085,97.09
2025-03-01,RN-MAD-CV06,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",40066.0,4.17,87.5,0.0061,137.07
2025-03-01,RN-MAD-CV06,A,alimentacion_hosteleria,Alimentación y Hostelería,51551.5,19.76,18.5,0.0283,3873.88
2025-03-01,RN-MAD-CV07,A,moda_belleza,Moda y Belleza,29543.32,2.71,134.5,0.011,118.57
2025-03-01,RN-MAD-CV07,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",38341.02,4.11,88.7,0.0045,95.42
2025-03-01,RN-MAD-CV07,A,alimentacion_hosteleria,Alimentación y Hostelería,48404.49,19.85,18.4,0.022,2841.83
2025-03-01,RN-MAD-CV08,A,moda_belleza,Moda y Belleza,26500.62,3.84,95.1,0.0134,183.18
2025-03-01,RN-MAD-CV08,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",48587.46,4.12,88.6,0.0054,145.21
2025-03-01,RN-MAD-CV08,A,alimentacion_hosteleria,Alimentación y Hostelería,60614.5,20.11,18.2,0.0215,3522.04
2025-03-01,RN-MAD-CV09,A,moda_belleza,Moda y Belleza,28560.03,3.56,102.6,0.0114,155.72
2025-03-01,RN-MAD-CV09,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",51204.92,3.9,93.5,0.0075,201.54
2025-03-01,RN-MAD-CV09,A,alimentacion_hosteleria,Alimentación y Hostelería,83227.37,14.63,24.9,0.0205,3355.7
2025-03-01,RN-MAD-CV10,A,moda_belleza,Moda y Belleza,25677.18,3.72,98.2,0.0107,137.23
2025-03-01,RN-MAD-CV10,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",46758.32,4.01,90.9,0.0063,158.94
2025-03-01,RN-MAD-CV10,A,alimentacion_hosteleria,Alimentación y Hostelería,67753.81,16.88,21.6,0.0259,3980.47
2025-03-01,RN-MAD-ES01,A,moda_belleza,Moda y Belleza,620765.49,3.44,106.2,0.0134,3842.52
2025-03-01,RN-MAD-ES01,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",69825.31,4.55,80.2,0.0051,217.95
2025-03-01,RN-MAD-ES01,A,alimentacion_hosteleria,Alimentación y Hostelería,2013.86,20.37,17.9,0.0192,105.85
2025-03-01,RN-MAD-ES02,A,moda_belleza,Moda y Belleza,451108.83,3.14,116.3,0.0134,2549.09
2025-03-01,RN-MAD-ES02,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",54360.19,3.88,94.1,0.0049,138.91
2025-03-01,RN-MAD-ES02,A,alimentacion_hosteleria,Alimentación y Hostelería,1297.16,20.98,17.4,0.0218,79.73
2025-03-01,RN-MAD-ES03,A,moda_belleza,Moda y Belleza,458386.86,3.72,98.1,0.0147,3369.02
2025-03-01,RN-MAD-ES03,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",70287.06,3.62,101.0,0.0044,150.28
2025-03-01,RN-MAD-ES03,A,alimentacion_hosteleria,Alimentación y Hostelería,1725.84,18.99,19.2,0.0233,102.66
2025-03-01,RN-MAD-ES04,A,moda_belleza,Moda y Belleza,488071.57,3.41,107.0,0.0102,2281.52
2025-03-01,RN-MAD-ES04,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",59408.87,4.17,87.4,0.0075,250.01
2025-03-01,RN-MAD-ES04,A,alimentacion_hosteleria,Alimentación y Hostelería,1752.74,18.25,20.0,0.0247,106.21
2025-03-01,RN-MAD-ES05,A,moda_belleza,Moda y Belleza,430670.79,3.56,102.6,0.0117,2408.9
2025-03-01,RN-MAD-ES05,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",60583.91,3.77,96.9,0.0064,196.37
2025-03-01,RN-MAD-ES05,A,alimentacion_hosteleria,Alimentación y Hostelería,1399.71,21.04,17.3,0.0221,87.48
2025-03-01,RN-MAD-ES06,A,moda_belleza,Moda y Belleza,456977.0,3.97,92.0,0.0133,3242.55
2025-03-01,RN-MAD-ES06,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",77320.21,3.5,104.4,0.0084,305.2
2025-03-01,RN-MAD-ES06,A,alimentacion_hosteleria,Alimentación y Hostelería,2024.06,17.23,21.2,0.0233,109.21
2025-03-01,RN-MAD-ES07,A,moda_belleza,Moda y Belleza,484427.96,3.81,95.9,0.012,2975.22
2025-03-01,RN-MAD-ES07,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",69653.81,3.95,92.5,0.0037,136.71
2025-03-01,RN-MAD-ES07,A,alimentacion_hosteleria,Alimentación y Hostelería,2101.9,16.87,21.6,0.0247,117.73
2025-03-01,RN-MAD-ES08,A,moda_belleza,Moda y Belleza,480683.45,3.94,92.5,0.0081,2064.07
2025-03-01,RN-MAD-ES08,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",61357.56,4.6,79.3,0.0067,254.44
2025-03-01,RN-MAD-ES08,A,alimentacion_hosteleria,Alimentación y Hostelería,2409.75,15.13,24.1,0.0253,123.94
2025-03-01,RN-MAD-ES09,A,moda_belleza,Moda y Belleza,563759.08,3.07,119.0,0.012,2789.9
2025-03-01,RN-MAD-ES09,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",56241.14,4.58,79.6,0.0069,239.07
2025-03-01,RN-MAD-ES09,A,alimentacion_hosteleria,Alimentación y Hostelería,1662.4,20.0,18.2,0.0314,140.35
2025-03-01,RN-MAD-ES10,A,moda_belleza,Moda y Belleza,561918.49,3.23,113.0,0.014,3416.17
2025-03-01,RN-MAD-ES10,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",74655.29,3.62,100.7,0.0072,261.83
2025-03-01,RN-MAD-ES10,A,alimentacion_hosteleria,Alimentación y Hostelería,1596.85,21.86,16.7,0.0194,91.01
2025-03-01,RN-MAD-ES11,A,moda_belleza,Moda y Belleza,406696.86,3.57,102.2,0.0134,2616.34
2025-03-01,RN-MAD-ES11,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",51119.4,4.23,86.2,0.0062,180.41
2025-03-01,RN-MAD-ES11,A,alimentacion_hosteleria,Alimentación y Hostelería,1560.33,17.9,20.4,0.0304,114.11
2025-03-01,RN-MAD-ES12,A,moda_belleza,Moda y Belleza,554056.08,3.36,108.8,0.0108,2699.22
2025-03-01,RN-MAD-ES12,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",71150.31,3.89,93.7,0.0069,257.0
2025-03-01,RN-MAD-ES12,A,alimentacion_hosteleria,Alimentación y Hostelería,1803.93,19.82,18.4,0.0309,148.47
2025-03-01,RN-MAD-ES13,A,moda_belleza,Moda y Belleza,563810.39,3.26,112.1,0.0123,3034.37
2025-03-01,RN-MAD-ES13,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",59243.95,4.62,79.1,0.007,257.35
2025-03-01,RN-MAD-ES13,A,alimentacion_hosteleria,Alimentación y Hostelería,1969.08,17.92,20.4,0.0277,131.37
2025-03-01,RN-MAD-ES14,A,moda_belleza,Moda y Belleza,414047.04,3.47,105.2,0.0122,2354.71
2025-03-01,RN-MAD-ES14,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",49935.01,4.29,85.2,0.0066,189.84
2025-03-01,RN-MAD-ES14,A,alimentacion_hosteleria,Alimentación y Hostelería,1453.92,18.99,19.2,0.0228,84.6
2025-03-01,RN-MAD-ES15,A,moda_belleza,Moda y Belleza,525275.2,2.98,122.5,0.0101,2124.81
2025-03-01,RN-MAD-ES15,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",59415.59,3.93,93.0,0.0054,169.3
2025-03-01,RN-MAD-ES15,A,alimentacion_hosteleria,Alimentación y Hostelería,1466.49,20.52,17.8,0.0268,108.39
2025-03-01,RN-MAD-ES16,A,moda_belleza,Moda y Belleza,567037.17,2.95,123.6,0.0118,2655.38
2025-03-01,RN-MAD-ES16,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",56834.81,4.39,83.1,0.0057,191.16
2025-03-01,RN-MAD-ES16,A,alimentacion_hosteleria,Alimentación y Hostelería,1995.86,16.13,22.6,0.0274,118.54
2025-03-01,RN-MAD-ES17,A,moda_belleza,Moda y Belleza,522119.7,3.37,108.2,0.0114,2699.13
2025-03-01,RN-MAD-ES17,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",56843.21,4.62,79.0,0.0057,201.12
2025-03-01,RN-MAD-ES17,A,alimentacion_hosteleria,Alimentación y Hostelería,1718.97,19.7,18.5,0.0273,124.26
2025-03-01,RN-MAD-ES18,A,moda_belleza,Moda y Belleza,554701.54,3.47,105.1,0.0111,2874.05
2025-03-01,RN-MAD-ES18,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",68732.75,4.18,87.4,0.0067,258.53
2025-03-01,RN-MAD-ES18,A,alimentacion_hosteleria,Alimentación y Hostelería,1955.98,18.93,19.3,0.0328,163.27
2025-03-01,RN-MAD-ES19,A,moda_belleza,Moda y Belleza,632286.31,2.84,128.6,0.0168,4051.62
2025-03-01,RN-MAD-ES19,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",69547.3,3.84,94.9,0.0065,233.62
2025-03-01,RN-MAD-ES19,A,alimentacion_hosteleria,Alimentación y Hostelería,2116.73,16.3,22.4,0.0261,121.01
2025-03-01,RN-MAD-ES20,A,moda_belleza,Moda y Belleza,542126.59,3.12,117.0,0.0098,2227.23
2025-03-01,RN-MAD-ES20,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",58252.42,4.33,84.4,0.0066,223.54
2025-03-01,RN-MAD-ES20,A,alimentacion_hosteleria,Alimentación y Hostelería,1686.13,19.28,18.9,0.0259,113.16
2025-03-01,RN-MAD-GA01,A,moda_belleza,Moda y Belleza,5076687.76,3.34,109.4,0.011,25041.58
2025-03-01,RN-MAD-GA01,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",4346708.89,4.22,86.5,0.0057,14057.95
2025-03-01,RN-MAD-GA01,A,alimentacion_hosteleria,Alimentación y Hostelería,263098.86,18.94,19.3,0.0221,14802.6
2025-03-01,RN-MAD-GA02,A,moda_belleza,Moda y Belleza,3362339.14,3.35,108.8,0.0138,20919.92
2025-03-01,RN-MAD-GA02,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",2592875.12,4.71,77.5,0.0065,10675.11
2025-03-01,RN-MAD-GA02,A,alimentacion_hosteleria,Alimentación y Hostelería,142451.93,23.29,15.7,0.0322,14361.96
2025-03-01,RN-MAD-GA03,A,moda_belleza,Moda y Belleza,4496184.63,2.96,123.3,0.0144,25766.61
2025-03-01,RN-MAD-GA03,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",3465721.84,4.16,87.7,0.0076,14732.84
2025-03-01,RN-MAD-GA03,A,alimentacion_hosteleria,Alimentación y Hostelería,193614.77,20.23,18.0,0.0319,16794.31
2025-03-01,RN-MAD-HI01,A,moda_belleza,Moda y Belleza,183951.36,3.34,109.4,0.0132,1088.51
2025-03-01,RN-MAD-HI01,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",357135.24,3.94,92.6,0.0032,605.62
2025-03-01,RN-MAD-HI01,A,alimentacion_hosteleria,Alimentación y Hostelería,275858.08,18.34,19.9,0.0246,16730.61
2025-03-01,RN-MAD-HI02,A,moda_belleza,Moda y Belleza,164813.97,3.24,112.8,0.0121,867.54
2025-03-01,RN-MAD-HI02,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",288364.63,4.25,86.0,0.006,987.29
2025-03-01,RN-MAD-HI02,A,alimentacion_hosteleria,Alimentación y Hostelería,244364.74,18.0,20.3,0.0294,17384.8
2025-03-01,RN-MAD-HI03,A,moda_belleza,Moda y Belleza,142140.91,4.21,86.7,0.0164,1318.8
2025-03-01,RN-MAD-HI03,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",305859.96,4.49,81.3,0.0059,1088.88
2025-03-01,RN-MAD-HI03,A,alimentacion_hosteleria,Alimentación y Hostelería,251517.87,19.62,18.6,0.0256,16978.33
2025-03-01,RN-MAD-HI04,A,moda_belleza,Moda y Belleza,204415.94,3.09,118.2,0.0083,704.44
2025-03-01,RN-MAD-HI04,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",388072.48,3.73,97.7,0.0059,1149.23
2025-03-01,RN-MAD-HI04,A,alimentacion_hosteleria,Alimentación y Hostelería,298899.64,17.42,20.9,0.0267,18689.35
2025-03-01,RN-MAD-HI05,A,moda_belleza,Moda y Belleza,195105.87,3.19,114.3,0.0132,1105.53
2025-03-01,RN-MAD-HI05,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",373795.03,3.83,95.4,0.0044,845.75
2025-03-01,RN-MAD-HI05,A,alimentacion_hosteleria,Alimentación y Hostelería,296261.91,17.35,21.0,0.0327,22587.35
2025-03-01,RN-SEV-CV01,D,moda_belleza,Moda y Belleza,26073.93,2.95,123.7,0.015,155.08
2025-03-01,RN-SEV-CV01,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",61535.72,3.66,99.7,0.0072,217.97
2025-03-01,RN-SEV-CV01,D,alimentacion_hosteleria,Alimentación y Hostelería,39987.23,18.63,19.6,0.0314,3143.93
2025-03-01,RN-SEV-CV02,D,moda_belleza,Moda y Belleza,25454.19,3.52,103.7,0.0128,154.07
2025-03-01,RN-SEV-CV02,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",63706.04,4.12,88.7,0.0057,200.89
2025-03-01,RN-SEV-CV02,D,alimentacion_hosteleria,Alimentación y Hostelería,48280.49,17.96,20.3,0.0303,3531.93
2025-03-01,RN-SEV-CV03,D,moda_belleza,Moda y Belleza,20275.37,3.63,100.4,0.0168,166.38
2025-03-01,RN-SEV-CV03,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",50565.64,4.27,85.5,0.0073,211.68
2025-03-01,RN-SEV-CV03,D,alimentacion_hosteleria,Alimentación y Hostelería,33646.03,21.21,17.2,0.035,3356.74
2025-03-01,RN-SEV-CV04,D,moda_belleza,Moda y Belleza,20299.83,3.53,103.4,0.0081,77.98
2025-03-01,RN-SEV-CV04,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",44425.58,4.72,77.3,0.007,197.33
2025-03-01,RN-SEV-CV04,D,alimentacion_hosteleria,Alimentación y Hostelería,32216.82,21.53,17.0,0.0293,2731.75
2025-03-01,RN-SEV-CV05,D,moda_belleza,Moda y Belleza,20355.66,3.31,110.4,0.017,153.8
2025-03-01,RN-SEV-CV05,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",52257.31,3.77,96.8,0.0059,156.29
2025-03-01,RN-SEV-CV05,D,alimentacion_hosteleria,Alimentación y Hostelería,30121.2,21.64,16.9,0.0351,3075.19
2025-03-01,RN-SEV-CV06,D,moda_belleza,Moda y Belleza,27132.74,2.87,127.1,0.0121,126.71
2025-03-01,RN-SEV-CV06,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",51594.25,4.42,82.5,0.0054,165.58
2025-03-01,RN-SEV-CV06,D,alimentacion_hosteleria,Alimentación y Hostelería,40126.75,18.8,19.4,0.0219,2220.98
2025-03-01,RN-SEV-CV07,D,moda_belleza,Moda y Belleza,24576.3,2.99,122.2,0.0151,148.96
2025-03-01,RN-SEV-CV07,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",50471.97,4.26,85.7,0.0087,251.29
2025-03-01,RN-SEV-CV07,D,alimentacion_hosteleria,Alimentación y Hostelería,48033.24,14.8,24.7,0.0301,2875.52
2025-03-01,RN-SEV-CV08,D,moda_belleza,Moda y Belleza,25241.01,3.36,108.5,0.0121,138.11
2025-03-01,RN-SEV-CV08,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",73421.47,3.39,107.8,0.0072,240.64
2025-03-01,RN-SEV-CV08,D,alimentacion_hosteleria,Alimentación y Hostelería,38151.37,21.56,16.9,0.0356,3935.19
2025-03-01,RN-SEV-CV09,D,moda_belleza,Moda y Belleza,21796.9,3.52,103.8,0.0128,131.91
2025-03-01,RN-SEV-CV09,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",61946.3,3.62,100.7,0.0079,238.39
2025-03-01,RN-SEV-CV09,D,alimentacion_hosteleria,Alimentación y Hostelería,36152.36,20.54,17.8,0.0273,2724.62
2025-03-01,RN-SEV-CV10,D,moda_belleza,Moda y Belleza,24156.24,3.32,109.9,0.014,150.97
2025-03-01,RN-SEV-CV10,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",61459.46,3.82,95.5,0.0058,183.13
2025-03-01,RN-SEV-CV10,D,alimentacion_hosteleria,Alimentación y Hostelería,40905.06,18.99,19.2,0.0331,3456.6
2025-03-01,RN-SEV-ES01,D,moda_belleza,Moda y Belleza,344021.59,3.94,92.7,0.0106,1929.59
2025-03-01,RN-SEV-ES01,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",75982.57,3.95,92.3,0.0091,367.46
2025-03-01,RN-SEV-ES01,D,alimentacion_hosteleria,Alimentación y Hostelería,1279.34,16.45,22.2,0.0335,94.74
2025-03-01,RN-SEV-ES02,D,moda_belleza,Moda y Belleza,335624.8,3.66,99.8,0.0123,2029.44
2025-03-01,RN-SEV-ES02,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",68200.02,3.99,91.4,0.007,256.2
2025-03-01,RN-SEV-ES02,D,alimentacion_hosteleria,Alimentación y Hostelería,987.91,19.31,18.9,0.0373,95.62
2025-03-01,RN-SEV-ES03,D,moda_belleza,Moda y Belleza,403417.44,3.21,113.6,0.0143,2491.27
2025-03-01,RN-SEV-ES03,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",82338.32,3.49,104.5,0.0041,158.44
2025-03-01,RN-SEV-ES03,D,alimentacion_hosteleria,Alimentación y Hostelería,1260.07,15.98,22.8,0.0333,90.13
2025-03-01,RN-SEV-ES04,D,moda_belleza,Moda y Belleza,277104.81,3.83,95.3,0.0154,2197.8
2025-03-01,RN-SEV-ES04,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",55054.86,4.28,85.3,0.0082,259.59
2025-03-01,RN-SEV-ES04,D,alimentacion_hosteleria,Alimentación y Hostelería,1008.77,16.35,22.3,0.0354,78.49
2025-03-01,RN-SEV-ES05,D,moda_belleza,Moda y Belleza,258416.38,3.99,91.6,0.0128,1772.39
2025-03-01,RN-SEV-ES05,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",59523.65,3.84,95.1,0.0069,211.94
2025-03-01,RN-SEV-ES05,D,alimentacion_hosteleria,Alimentación y Hostelería,924.81,17.31,21.1,0.0357,76.8
2025-03-01,RN-SEV-ES06,D,moda_belleza,Moda y Belleza,439729.44,3.09,118.2,0.0142,2591.69
2025-03-01,RN-SEV-ES06,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",81598.79,3.69,98.9,0.0083,336.03
2025-03-01,RN-SEV-ES06,D,alimentacion_hosteleria,Alimentación y Hostelería,1092.91,19.3,18.9,0.0336,95.28
2025-03-01,RN-SEV-ES07,D,moda_belleza,Moda y Belleza,398776.29,3.56,102.5,0.0115,2194.07
2025-03-01,RN-SEV-ES07,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",77960.31,4.04,90.4,0.007,296.25
2025-03-01,RN-SEV-ES07,D,alimentacion_hosteleria,Alimentación y Hostelería,1062.45,20.76,17.6,0.0271,80.33
2025-03-01,RN-SEV-ES08,D,moda_belleza,Moda y Belleza,438256.05,3.0,121.5,0.0159,2813.05
2025-03-01,RN-SEV-ES08,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",65285.1,4.47,81.6,0.0067,262.94
2025-03-01,RN-SEV-ES08,D,alimentacion_hosteleria,Alimentación y Hostelería,1056.01,19.37,18.8,0.0253,69.54
2025-03-01,RN-SEV-ES09,D,moda_belleza,Moda y Belleza,363505.56,3.33,109.5,0.0153,2492.89
2025-03-01,RN-SEV-ES09,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",62577.45,4.3,84.9,0.0033,119.27
2025-03-01,RN-SEV-ES09,D,alimentacion_hosteleria,Alimentación y Hostelería,1065.18,17.68,20.6,0.0305,77.21
2025-03-01,RN-SEV-ES10,D,moda_belleza,Moda y Belleza,374235.38,3.43,106.3,0.0115,1986.4
2025-03-01,RN-SEV-ES10,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",64110.88,4.45,82.1,0.0089,341.01
2025-03-01,RN-SEV-ES10,D,alimentacion_hosteleria,Alimentación y Hostelería,1079.72,18.49,19.7,0.034,91.24
2025-03-01,RN-SEV-ES11,D,moda_belleza,Moda y Belleza,291735.71,4.14,88.2,0.0196,3181.77
2025-03-01,RN-SEV-ES11,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",68265.94,3.92,93.0,0.0088,316.89
2025-03-01,RN-SEV-ES11,D,alimentacion_hosteleria,Alimentación y Hostelería,1101.05,17.04,21.4,0.0274,69.11
2025-03-01,RN-SEV-ES12,D,moda_belleza,Moda y Belleza,337214.18,3.25,112.3,0.0148,2179.48
2025-03-01,RN-SEV-ES12,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",60519.85,4.02,90.9,0.0085,277.66
